disease_uri,disease_uriLabel,HealthSpecialtyLabel,TreatmentDrugsLabel,CauseLabel,SymptonsLabel
http://www.wikidata.org/entity/Q261327,thrombosis,hematology,rivaroxaban,,
http://www.wikidata.org/entity/Q261327,thrombosis,angiology,rivaroxaban,,
http://www.wikidata.org/entity/Q261327,thrombosis,vascular surgery,rivaroxaban,,
http://www.wikidata.org/entity/Q261327,thrombosis,hematology,eptifibatide,,
http://www.wikidata.org/entity/Q261327,thrombosis,angiology,eptifibatide,,
http://www.wikidata.org/entity/Q261327,thrombosis,vascular surgery,eptifibatide,,
http://www.wikidata.org/entity/Q261327,thrombosis,hematology,dabigatran etexilate,,
http://www.wikidata.org/entity/Q261327,thrombosis,angiology,dabigatran etexilate,,
http://www.wikidata.org/entity/Q261327,thrombosis,vascular surgery,dabigatran etexilate,,
http://www.wikidata.org/entity/Q261327,thrombosis,hematology,fondaparinux,,
http://www.wikidata.org/entity/Q261327,thrombosis,angiology,fondaparinux,,
http://www.wikidata.org/entity/Q261327,thrombosis,vascular surgery,fondaparinux,,
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,doxorubicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,doxorubicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,tretinoin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,tretinoin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,cytarabine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,cytarabine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,hydroxyurea,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,hydroxyurea,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,mitoxantrone,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,mitoxantrone,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,busulfan,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,busulfan,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,6-thioguanine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,6-thioguanine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,cyclophosphamide,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,cyclophosphamide,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,daunorubicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,daunorubicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,Gemtuzumab ozogamicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,Gemtuzumab ozogamicin,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,azacitidine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,azacitidine,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,etoposide,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,etoposide,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,everolimus,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,everolimus,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,sorafenib,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,sorafenib,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,methotrexate,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,methotrexate,,anemia
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,doxorubicin,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,doxorubicin,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,tretinoin,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,tretinoin,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,cytarabine,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,cytarabine,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,hydroxyurea,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,hydroxyurea,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,mitoxantrone,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,mitoxantrone,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,busulfan,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,busulfan,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,hematology,6-thioguanine,,fatigue
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,oncology,6-thioguanine,,fatigue
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,ethacrynate sodium,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,clonidine hydrochloride,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,irbesartan / hydrochlorothiazide,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,lisinopril dihydrate,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Enalapril / Hydrochlorothiazide,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Hydrochlorothiazide / Triamterene,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Hydrochlorothiazide / Losartan,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Hydrochlorothiazide / valsartan,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Hydrochlorothiazide / Spironolactone,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Hydrochlorothiazide / Lisinopril,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,ezetimibe / Simvastatin,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Amlodipine / benazepril,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Bisoprolol / Hydrochlorothiazide,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,candesartan / Hydrochlorothiazide,,
http://www.wikidata.org/entity/Q41861,arterial hypertension,family medicine,Amlodipine / atorvastatin,,
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,maprotiline,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,bupropion,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levosulpiride,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,serotonin–norepinephrine reuptake inhibitor,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,Mood stabilizer,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levomilnacipran,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,vilazodone hydrochloride,genetics,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,maprotiline,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,bupropion,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levosulpiride,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,serotonin–norepinephrine reuptake inhibitor,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,Mood stabilizer,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levomilnacipran,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,vilazodone hydrochloride,environmental factor,fatigue
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,maprotiline,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,bupropion,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levosulpiride,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,serotonin–norepinephrine reuptake inhibitor,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,Mood stabilizer,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levomilnacipran,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,vilazodone hydrochloride,genetics,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,maprotiline,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,bupropion,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levosulpiride,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,serotonin–norepinephrine reuptake inhibitor,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,Mood stabilizer,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levomilnacipran,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,vilazodone hydrochloride,environmental factor,dysphoria
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,maprotiline,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,bupropion,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levosulpiride,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,serotonin–norepinephrine reuptake inhibitor,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,Mood stabilizer,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,levomilnacipran,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,vilazodone hydrochloride,genetics,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,amoxapine,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,antipsychotics,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,oxitriptan,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,ketamine,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,selective serotonin reuptake inhibitor,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,agomelatine,environmental factor,executive dysfunction
http://www.wikidata.org/entity/Q42844,major depressive disorders,psychiatry,duloxetine,environmental factor,executive dysfunction
