medicine_uri,medicine_uriLabel,ConditionsTreatedLabel
http://www.wikidata.org/entity/Q218820,zolmitriptan,migraine disorder
http://www.wikidata.org/entity/Q218842,zolpidem,anxiety
http://www.wikidata.org/entity/Q218842,zolpidem,sleep disorder
http://www.wikidata.org/entity/Q218842,zolpidem,insomnia
http://www.wikidata.org/entity/Q218842,zolpidem,substance abuse
http://www.wikidata.org/entity/Q218842,zolpidem,sleep-wake disorder
http://www.wikidata.org/entity/Q219626,ephedrine,asthma
http://www.wikidata.org/entity/Q219626,ephedrine,rhinitis
http://www.wikidata.org/entity/Q219626,ephedrine,orthostatic hypotension
http://www.wikidata.org/entity/Q219957,zonisamide,Parkinson's disease
http://www.wikidata.org/entity/Q219957,zonisamide,epilepsy
http://www.wikidata.org/entity/Q219957,zonisamide,migraine disorder
http://www.wikidata.org/entity/Q219957,zonisamide,focal epilepsy
http://www.wikidata.org/entity/Q220426,zopiclone,sleep disorder
http://www.wikidata.org/entity/Q221174,topiramate,epilepsy
http://www.wikidata.org/entity/Q221174,topiramate,pain
http://www.wikidata.org/entity/Q221174,topiramate,bipolar disorder
http://www.wikidata.org/entity/Q221174,topiramate,migraine disorder
http://www.wikidata.org/entity/Q221174,topiramate,mood disorder
http://www.wikidata.org/entity/Q221174,topiramate,post-traumatic stress disorder
http://www.wikidata.org/entity/Q221174,topiramate,essential tremor
http://www.wikidata.org/entity/Q221174,topiramate,tonic–clonic seizure
http://www.wikidata.org/entity/Q221174,topiramate,focal epilepsy
http://www.wikidata.org/entity/Q221174,topiramate,migraine with aura
http://www.wikidata.org/entity/Q221174,topiramate,infantile epileptic encephalopathy
http://www.wikidata.org/entity/Q221174,topiramate,intracranial hypertension
http://www.wikidata.org/entity/Q221361,clozapine,Parkinson's disease
http://www.wikidata.org/entity/Q221361,clozapine,mental disorder
http://www.wikidata.org/entity/Q221361,clozapine,schizophrenia
http://www.wikidata.org/entity/Q221361,clozapine,bipolar disorder
http://www.wikidata.org/entity/Q221361,clozapine,psychosis
http://www.wikidata.org/entity/Q221361,clozapine,schizoaffective disorder
http://www.wikidata.org/entity/Q221361,clozapine,schizophreniform disorder
http://www.wikidata.org/entity/Q221520,triamterene,arterial hypertension
http://www.wikidata.org/entity/Q221520,triamterene,anasarca
http://www.wikidata.org/entity/Q221520,triamterene,hypokalemia
http://www.wikidata.org/entity/Q221637,ambroxol,chronic obstructive pulmonary disease
http://www.wikidata.org/entity/Q222424,Fusafungine,
http://www.wikidata.org/entity/Q412323,rituximab,autoimmune hemolytic anemia
http://www.wikidata.org/entity/Q412323,rituximab,leukemia
http://www.wikidata.org/entity/Q412323,rituximab,central nervous system lymphoma
http://www.wikidata.org/entity/Q412323,rituximab,arthritis
http://www.wikidata.org/entity/Q412323,rituximab,hairy cell leukemia
http://www.wikidata.org/entity/Q412323,rituximab,lymphoma
http://www.wikidata.org/entity/Q412323,rituximab,mantle cell lymphoma
http://www.wikidata.org/entity/Q412323,rituximab,Sjögren's syndrome
http://www.wikidata.org/entity/Q412323,rituximab,nephrotic syndrome
http://www.wikidata.org/entity/Q412323,rituximab,thrombocytopenia
http://www.wikidata.org/entity/Q412323,rituximab,neuromyelitis optica
http://www.wikidata.org/entity/Q412323,rituximab,polymyositis
http://www.wikidata.org/entity/Q412323,rituximab,bullous pemphigoid
http://www.wikidata.org/entity/Q412323,rituximab,chronic lymphocytic leukemia
http://www.wikidata.org/entity/Q412323,rituximab,non-Hodgkin lymphoma
http://www.wikidata.org/entity/Q412323,rituximab,interstitial lung disease
http://www.wikidata.org/entity/Q412323,rituximab,granulomatosis with polyangiitis
http://www.wikidata.org/entity/Q412323,rituximab,graft-versus-host disease
http://www.wikidata.org/entity/Q412323,rituximab,thrombotic thrombocytopenic purpura
http://www.wikidata.org/entity/Q412323,rituximab,Post-transplant lymphoproliferative disorder
http://www.wikidata.org/entity/Q412323,rituximab,lupus nephritis
http://www.wikidata.org/entity/Q412323,rituximab,membranous glomerulonephritis
http://www.wikidata.org/entity/Q412323,rituximab,Waldenström's macroglobulinemia
http://www.wikidata.org/entity/Q412323,rituximab,cryoglobulinemia
http://www.wikidata.org/entity/Q412323,rituximab,Microscopic polyangiitis
http://www.wikidata.org/entity/Q412323,rituximab,Castleman's disease
http://www.wikidata.org/entity/Q412323,rituximab,diffuse large B-cell lymphoma
http://www.wikidata.org/entity/Q412323,rituximab,B-cell lymphoma
http://www.wikidata.org/entity/Q412327,nilotinib,leukemia
http://www.wikidata.org/entity/Q412327,nilotinib,acute myeloid leukemia
http://www.wikidata.org/entity/Q412327,nilotinib,chronic lymphocytic leukemia
http://www.wikidata.org/entity/Q412327,nilotinib,gastrointestinal stromal tumor
http://www.wikidata.org/entity/Q412350,n-pentyl nitrite,angina pectoris
http://www.wikidata.org/entity/Q412415,cisplatin,subependymal giant cell astrocytoma
http://www.wikidata.org/entity/Q412415,cisplatin,breast cancer
http://www.wikidata.org/entity/Q412415,cisplatin,ovarian cancer
http://www.wikidata.org/entity/Q412415,cisplatin,prostate cancer
http://www.wikidata.org/entity/Q412415,cisplatin,stomach cancer
http://www.wikidata.org/entity/Q412415,cisplatin,testicular cancer
http://www.wikidata.org/entity/Q412415,cisplatin,esophageal cancer
http://www.wikidata.org/entity/Q412415,cisplatin,multiple myeloma
http://www.wikidata.org/entity/Q412415,cisplatin,bladder cancer
http://www.wikidata.org/entity/Q412415,cisplatin,osteosarcoma
http://www.wikidata.org/entity/Q412415,cisplatin,laryngeal cancer
http://www.wikidata.org/entity/Q412415,cisplatin,neuroblastoma
http://www.wikidata.org/entity/Q412415,cisplatin,hepatoblastoma
http://www.wikidata.org/entity/Q412415,cisplatin,head and neck cancer
http://www.wikidata.org/entity/Q412415,cisplatin,transitional cell carcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,non-small-cell lung carcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,amelanotic melanoma
http://www.wikidata.org/entity/Q412415,cisplatin,lymphosarcoma
http://www.wikidata.org/entity/Q412415,cisplatin,head and neck squamous cell carcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,germ cell cancer
http://www.wikidata.org/entity/Q412415,cisplatin,lung benign neoplasm
http://www.wikidata.org/entity/Q412415,cisplatin,gastric adenocarcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,lung oat cell carcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,"Hodgkin's lymphoma, mixed cellularity"
http://www.wikidata.org/entity/Q412415,cisplatin,spindle cell sarcoma
http://www.wikidata.org/entity/Q412415,cisplatin,tongue squamous cell carcinoma
http://www.wikidata.org/entity/Q412415,cisplatin,"neuroblastoma, susceptibility to"
http://www.wikidata.org/entity/Q412415,cisplatin,bone sarcoma
http://www.wikidata.org/entity/Q412443,risperidone,Alzheimer's disease
http://www.wikidata.org/entity/Q412443,risperidone,mental disorder
http://www.wikidata.org/entity/Q412443,risperidone,intermittent explosive disorder
http://www.wikidata.org/entity/Q412443,risperidone,autism
http://www.wikidata.org/entity/Q412443,risperidone,schizophrenia
http://www.wikidata.org/entity/Q412443,risperidone,dementia
http://www.wikidata.org/entity/Q412443,risperidone,bipolar disorder
http://www.wikidata.org/entity/Q412443,risperidone,anxiety
http://www.wikidata.org/entity/Q412443,risperidone,psychosis
http://www.wikidata.org/entity/Q412443,risperidone,obsessive-compulsive disorder
http://www.wikidata.org/entity/Q412443,risperidone,intellectual disability
http://www.wikidata.org/entity/Q412443,risperidone,mood disorder
http://www.wikidata.org/entity/Q412443,risperidone,Tourette syndrome
http://www.wikidata.org/entity/Q412443,risperidone,post-traumatic stress disorder
http://www.wikidata.org/entity/Q412443,risperidone,personality disorder
http://www.wikidata.org/entity/Q412443,risperidone,anxiety disorder
http://www.wikidata.org/entity/Q412443,risperidone,conduct disorder
http://www.wikidata.org/entity/Q412443,risperidone,schizoaffective disorder
http://www.wikidata.org/entity/Q412443,risperidone,impulse control disorder
http://www.wikidata.org/entity/Q412443,risperidone,oppositional defiant disorder
http://www.wikidata.org/entity/Q412443,risperidone,insomnia
http://www.wikidata.org/entity/Q412443,risperidone,bipolar I disorder
http://www.wikidata.org/entity/Q412443,risperidone,pervasive developmental disorder
http://www.wikidata.org/entity/Q412443,risperidone,sleep-wake disorder
http://www.wikidata.org/entity/Q412479,mesalazine,ulcerative colitis
http://www.wikidata.org/entity/Q412479,mesalazine,irritable bowel syndrome
http://www.wikidata.org/entity/Q412479,mesalazine,proctitis
http://www.wikidata.org/entity/Q412479,mesalazine,microscopic colitis
http://www.wikidata.org/entity/Q412479,mesalazine,colitis
http://www.wikidata.org/entity/Q412479,mesalazine,sigmoid disease
http://www.wikidata.org/entity/Q412486,allopurinol,hyperuricemia
http://www.wikidata.org/entity/Q412486,allopurinol,gout
http://www.wikidata.org/entity/Q412486,allopurinol,gout attack
http://www.wikidata.org/entity/Q412496,quinidine,atrial fibrillation
http://www.wikidata.org/entity/Q412515,bisoprolol,myocardial infarction
http://www.wikidata.org/entity/Q412515,bisoprolol,arterial hypertension
http://www.wikidata.org/entity/Q412515,bisoprolol,angina pectoris
http://www.wikidata.org/entity/Q412515,bisoprolol,supraventricular tachycardia
http://www.wikidata.org/entity/Q412515,bisoprolol,congestive heart failure
http://www.wikidata.org/entity/Q223600,creatine,
http://www.wikidata.org/entity/Q226905,zotepine,schizophrenia
http://www.wikidata.org/entity/Q228143,zuclopenthixol,
http://www.wikidata.org/entity/Q229924,aminosalicylic acid,tuberculosis
http://www.wikidata.org/entity/Q229924,aminosalicylic acid,Crohn's colitis
http://www.wikidata.org/entity/Q238474,aminolevulinic acid,actinic keratosis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,meningitis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,aspergillosis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,candidiasis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,fungal infectious disease
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,cryptococcosis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,chromoblastomycosis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,cryptococcal meningitis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,pulmonary cryptococcosis
http://www.wikidata.org/entity/Q238490,5-fluorocytosine,candidal endocarditis
http://www.wikidata.org/entity/Q238512,fluorouracil,breast cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,stomach cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,skin cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,pancreatic cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,actinic keratosis
http://www.wikidata.org/entity/Q238512,fluorouracil,basal-cell carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,invasive ductal carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,head and neck cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,rectum cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,keratosis
http://www.wikidata.org/entity/Q238512,fluorouracil,head and neck squamous cell carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,gastrointestinal carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,rectum adenocarcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,colon cancer
http://www.wikidata.org/entity/Q238512,fluorouracil,colon adenocarcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,colonic benign neoplasm
http://www.wikidata.org/entity/Q238512,fluorouracil,gastric adenocarcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,pancreatic adenocarcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,anal carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,anal squamous cell carcinoma
http://www.wikidata.org/entity/Q238512,fluorouracil,tongue squamous cell carcinoma
http://www.wikidata.org/entity/Q238544,oxitriptan,major depressive disorders
http://www.wikidata.org/entity/Q239426,mitoxantrone,multiple sclerosis
http://www.wikidata.org/entity/Q239426,mitoxantrone,pain
http://www.wikidata.org/entity/Q239426,mitoxantrone,breast cancer
http://www.wikidata.org/entity/Q239426,mitoxantrone,prostate cancer
http://www.wikidata.org/entity/Q239426,mitoxantrone,lymphoma
http://www.wikidata.org/entity/Q239426,mitoxantrone,acute myeloid leukemia
http://www.wikidata.org/entity/Q239426,mitoxantrone,spindle cell sarcoma
http://www.wikidata.org/entity/Q239569,amodiaquine,
http://www.wikidata.org/entity/Q239778,bromhexine,cough
http://www.wikidata.org/entity/Q241006,desmopressin,bleeding
http://www.wikidata.org/entity/Q241006,desmopressin,diabetes insipidus
http://www.wikidata.org/entity/Q241006,desmopressin,thrombocytopenia
http://www.wikidata.org/entity/Q241006,desmopressin,hemorrhagic disease
http://www.wikidata.org/entity/Q241006,desmopressin,von Willebrand's disease
http://www.wikidata.org/entity/Q241006,desmopressin,enuresis
http://www.wikidata.org/entity/Q241150,aminoglutethimide,breast cancer
http://www.wikidata.org/entity/Q241150,aminoglutethimide,prostate cancer
http://www.wikidata.org/entity/Q241150,aminoglutethimide,Cushing's syndrome
http://www.wikidata.org/entity/Q241374,ursodiol,primary biliary cirrhosis
http://www.wikidata.org/entity/Q241374,ursodiol,cholelithiasis
http://www.wikidata.org/entity/Q241516,Povidone-iodine,
http://www.wikidata.org/entity/Q241992,flubendazole,
http://www.wikidata.org/entity/Q244150,ampicillin,staphylococcal infection
http://www.wikidata.org/entity/Q244150,ampicillin,gonorrhea
http://www.wikidata.org/entity/Q244150,ampicillin,listeriosis
http://www.wikidata.org/entity/Q244150,ampicillin,urinary tract infection
http://www.wikidata.org/entity/Q244150,ampicillin,shigellosis
http://www.wikidata.org/entity/Q244150,ampicillin,actinomycosis
http://www.wikidata.org/entity/Q244150,ampicillin,infective endocarditis
http://www.wikidata.org/entity/Q244150,ampicillin,upper respiratory tract infection
http://www.wikidata.org/entity/Q244150,ampicillin,bacterial meningitis
http://www.wikidata.org/entity/Q244150,ampicillin,pneumococcal infection
http://www.wikidata.org/entity/Q244150,ampicillin,Escherichia coli infectious disease
http://www.wikidata.org/entity/Q244150,ampicillin,gram-negative bacterial infection
http://www.wikidata.org/entity/Q244408,diclofenac,ankylosing spondylitis
http://www.wikidata.org/entity/Q244408,diclofenac,plantar fasciitis
http://www.wikidata.org/entity/Q244408,diclofenac,osteoarthritis
http://www.wikidata.org/entity/Q244408,diclofenac,pain
http://www.wikidata.org/entity/Q244408,diclofenac,inflammation
http://www.wikidata.org/entity/Q244408,diclofenac,gout
http://www.wikidata.org/entity/Q244408,diclofenac,migraine disorder
http://www.wikidata.org/entity/Q244408,diclofenac,arthritis
http://www.wikidata.org/entity/Q244408,diclofenac,rheumatoid arthritis
http://www.wikidata.org/entity/Q244408,diclofenac,photophobia
http://www.wikidata.org/entity/Q244408,diclofenac,actinic keratosis
http://www.wikidata.org/entity/Q244408,diclofenac,fibromyalgia
http://www.wikidata.org/entity/Q244408,diclofenac,arthropathy
http://www.wikidata.org/entity/Q244408,diclofenac,juvenile rheumatoid arthritis
http://www.wikidata.org/entity/Q244408,diclofenac,peripheral neuropathy
http://www.wikidata.org/entity/Q244408,diclofenac,medial epicondylitis
http://www.wikidata.org/entity/Q244408,diclofenac,rotator cuff tear
http://www.wikidata.org/entity/Q244408,diclofenac,keratosis
http://www.wikidata.org/entity/Q244408,diclofenac,migraine without aura
http://www.wikidata.org/entity/Q244408,diclofenac,osteoarthritis susceptibility 1
http://www.wikidata.org/entity/Q412677,pitavastatin,lipedema
http://www.wikidata.org/entity/Q412677,pitavastatin,rare dyslipidemia
http://www.wikidata.org/entity/Q412685,Gemtuzumab ozogamicin,acute myeloid leukemia
http://www.wikidata.org/entity/Q412690,galantamine,Alzheimer's disease
http://www.wikidata.org/entity/Q412690,galantamine,dementia
http://www.wikidata.org/entity/Q412690,galantamine,early-onset Alzheimer's disease
http://www.wikidata.org/entity/Q412699,bufexamac,
http://www.wikidata.org/entity/Q412734,peramivir,influenza
http://www.wikidata.org/entity/Q412765,Palivizumab,heart disease
