subject,predicate,object
" ""erythropoietic protoporphyria"" ", Specialty ," ""endocrinology"" "
" ""hypophosphatasia"" ", Specialty ," ""endocrinology"" "
" ""Protein-energy malnutrition"" ", Specialty ," ""endocrinology"" "
" ""familial hyperlipidemia"" ", Specialty ," ""endocrinology"" "
" ""metal metabolism disorder"" ", Specialty ," ""endocrinology"" "
" ""pseudopseudohypoparathyroidism"" ", Specialty ," ""endocrinology"" "
" ""insulin coma"" ", Specialty ," ""endocrinology"" "
" ""sea-blue histiocyte syndrome"" ", Specialty ," ""endocrinology"" "
" ""propionic acidemia"" ", Specialty ," ""endocrinology"" "
" ""lysinuric protein intolerance"" ", Specialty ," ""endocrinology"" "
" ""sitosterolemia"" ", Specialty ," ""endocrinology"" "
" ""diabetic autonomic neuropathy"" ", Specialty ," ""endocrinology"" "
" ""secondary hyperparathyroidism"" ", Specialty ," ""endocrinology"" "
" ""thyrocalcitonin secretion disease"" ", Specialty ," ""endocrinology"" "
" ""androgen insensitivity syndrome"" ", Specialty ," ""endocrinology"" "
" ""aspartylglucosaminuria"" ", Specialty ," ""endocrinology"" "
" ""neuronal ceroid lipofuscinosis"" ", Specialty ," ""endocrinology"" "
" ""abetalipoproteinemia"" ", Specialty ," ""endocrinology"" "
" ""progeria"" ", Specialty ," ""endocrinology"" "
" ""thyrotoxicosis"" ", Specialty ," ""endocrinology"" "
" ""pycnodysostosis"" ", Specialty ," ""endocrinology"" "
" ""premature ovarian failure"" ", Specialty ," ""endocrinology"" "
" ""medium chain acyl-CoA dehydrogenase deficiency"" ", Specialty ," ""endocrinology"" "
" ""toxic diffuse goiter"" ", Specialty ," ""endocrinology"" "
" ""hereditary fructose intolerance syndrome"" ", Specialty ," ""endocrinology"" "
" ""hyperphosphatemia"" ", Specialty ," ""endocrinology"" "
" ""adrenocortical adenoma"" ", Specialty ," ""endocrinology"" "
" ""hyperinsulinemia"" ", Specialty ," ""endocrinology"" "
" ""Niemann-Pick disease type B"" ", Specialty ," ""endocrinology"" "
" ""porphyria cutanea tarda"" ", Specialty ," ""endocrinology"" "
" ""phosphorus metabolism disease"" ", Specialty ," ""endocrinology"" "
" ""lactose intolerance"" ", Specialty ," ""endocrinology"" "
" ""Morquio Syndrome"" ", Specialty ," ""endocrinology"" "
" ""primary hyperparathyroidism"" ", Specialty ," ""endocrinology"" "
" ""juvenile neuronal ceroid lipofuscinosis"" ", Specialty ," ""endocrinology"" "
" ""Tay-Sachs disease AB variant"" ", Specialty ," ""endocrinology"" "
" ""renal glycosuria"" ", Specialty ," ""endocrinology"" "
" ""gonadal disease"" ", Specialty ," ""endocrinology"" "
" ""thyroid crisis"" ", Specialty ," ""endocrinology"" "
" ""inborn errors of purine–pyrimidine metabolism"" ", Specialty ," ""endocrinology"" "
" ""cystinuria"" ", Specialty ," ""endocrinology"" "
" ""lipoid proteinosis"" ", Specialty ," ""endocrinology"" "
" ""mucolipidosis"" ", Specialty ," ""endocrinology"" "
" ""inclusion-cell disease"" ", Specialty ," ""endocrinology"" "
" ""thymus gland disease"" ", Specialty ," ""endocrinology"" "
" ""gynecomastia"" ", Specialty ," ""endocrinology"" "
" ""carcinoid syndrome"" ", Specialty ," ""endocrinology"" "
" ""fructose malabsorption"" ", Specialty ," ""endocrinology"" "
" ""autoimmune polyendocrine syndrome type 2"" ", Specialty ," ""endocrinology"" "
" ""argininosuccinic aciduria"" ", Specialty ," ""endocrinology"" "
" ""endometrial carcinoma"" ", Specialty ," ""endocrinology"" "
" ""Cushing's disease"" ", Specialty ," ""endocrinology"" "
" ""Barth syndrome"" ", Specialty ," ""endocrinology"" "
" ""Laron syndrome"" ", Specialty ," ""endocrinology"" "
" ""Canavan disease"" ", Specialty ," ""endocrinology"" "
" ""ovotesticular disorder of sex development"" ", Specialty ," ""endocrinology"" "
" ""Hereditary CNS demyelinating disease"" ", Specialty ," ""endocrinology"" "
" ""sphingolipidosis"" ", Specialty ," ""endocrinology"" "
" ""somatostatinoma"" ", Specialty ," ""endocrinology"" "
" ""urea cycle disorder"" ", Specialty ," ""endocrinology"" "
" ""vitamin D deficiency"" ", Specialty ," ""endocrinology"" "
" ""panhypopituitarism"" ", Specialty ," ""endocrinology"" "
" ""gigantism"" ", Specialty ," ""endocrinology"" "
" ""Aldolase A deficiency"" ", Specialty ," ""endocrinology"" "
" ""complications of diabetes mellitus"" ", Specialty ," ""endocrinology"" "
" ""folate deficiency"" ", Specialty ," ""endocrinology"" "
" ""congenital adrenal hyperplasia due to 3 beta-hydroxysteroid dehydrogenase deficiency"" ", Specialty ," ""endocrinology"" "
" ""hereditary coproporphyria"" ", Specialty ," ""endocrinology"" "
" ""glucose metabolism disease"" ", Specialty ," ""endocrinology"" "
" ""Graves' disease"" ", Specialty ," ""endocrinology"" "
" ""proteostasis deficiency"" ", Specialty ," ""endocrinology"" "
" ""sex differentiation disease"" ", Specialty ," ""endocrinology"" "
" ""metabolic disease"" ", Specialty ," ""endocrinology"" "
" ""sucrose intolerance"" ", Specialty ," ""endocrinology"" "
" ""Fanconi syndrome"" ", Specialty ," ""endocrinology"" "
" ""amyloidosis"" ", Specialty ," ""endocrinology"" "
" ""neurohypophyseal diabetes insipidus"" ", Specialty ," ""endocrinology"" "
" ""hypervitaminosis D"" ", Specialty ," ""endocrinology"" "
" ""maple syrup urine disease"" ", Specialty ," ""endocrinology"" "
" ""lipomatosis"" ", Specialty ," ""endocrinology"" "
" ""granulosa cell tumour"" ", Specialty ," ""endocrinology"" "
" ""carnitine palmitoyltransferase II deficiency"" ", Specialty ," ""endocrinology"" "
" ""Mixed gonadal dysgenesis  X0/XY"" ", Specialty ," ""endocrinology"" "
" ""diabetic neuropathy"" ", Specialty ," ""endocrinology"" "
" ""osteitis fibrosa cystica"" ", Specialty ," ""endocrinology"" "
" ""alpha-mannosidosis"" ", Specialty ," ""endocrinology"" "
" ""adrenal cortex disease"" ", Specialty ," ""endocrinology"" "
" ""endocrine system disease"" ", Specialty ," ""endocrinology"" "
" ""pentosuria"" ", Specialty ," ""endocrinology"" "
" ""endocrine pancreas disease"" ", Specialty ," ""endocrinology"" "
" ""diabetic nephropathy"" ", Specialty ," ""endocrinology"" "
" ""apparent mineralocorticoid excess syndrome"" ", Specialty ," ""endocrinology"" "
" ""multiple endocrine neoplasia type 2B"" ", Specialty ," ""endocrinology"" "
" ""Rabson–Mendenhall syndrome"" ", Specialty ," ""endocrinology"" "
" ""carbamoyl phosphate synthetase I deficiency disease"" ", Specialty ," ""endocrinology"" "
" ""autoimmune thyroiditis"" ", Specialty ," ""endocrinology"" "
" ""hyperandrogenism"" ", Specialty ," ""endocrinology"" "
" ""ocular albinism type 1"" ", Specialty ," ""endocrinology"" "
" ""congenital erythropoietic porphyria"" ", Specialty ," ""endocrinology"" "
" ""Niemann-Pick disease"" ", Specialty ," ""endocrinology"" "
" ""lipid storage disease"" ", Specialty ," ""endocrinology"" "
" ""hypervolemia"" ", Specialty ," ""endocrinology"" "
" ""Nelson syndrome"" ", Specialty ," ""endocrinology"" "
" ""holocarboxylase synthetase deficiency"" ", Specialty ," ""endocrinology"" "
" ""Hyperglycerolemia"" ", Specialty ," ""endocrinology"" "
" ""renal tubular transport disease"" ", Specialty ," ""endocrinology"" "
" ""argininemia"" ", Specialty ," ""endocrinology"" "
" ""medulloadrenal hyperfunction"" ", Specialty ," ""endocrinology"" "
" ""metachromatic leukodystrophy"" ", Specialty ," ""endocrinology"" "
" ""MHC class II deficiency"" ", Specialty ," ""endocrinology"" "
" ""Latent Iron Deficiency"" ", Specialty ," ""endocrinology"" "
" ""Progestin-induced virilisation"" ", Specialty ," ""endocrinology"" "
" ""diabetic ketoacidosis"" ", Specialty ," ""endocrinology"" "
" ""adrenal gland disease"" ", Specialty ," ""endocrinology"" "
" ""hypophosphatemia"" ", Specialty ," ""endocrinology"" "
" ""growth hormone deficiency"" ", Specialty ," ""endocrinology"" "
" ""citrullinemia"" ", Specialty ," ""endocrinology"" "
" ""vascular calcification"" ", Specialty ," ""endocrinology"" "
" ""sex chromosome disorder of sex development"" ", Specialty ," ""endocrinology"" "
" ""Sanfilippo syndrome"" ", Specialty ," ""endocrinology"" "
" ""hyperpituitarism"" ", Specialty ," ""endocrinology"" "
" ""oculocerebrorenal syndrome"" ", Specialty ," ""endocrinology"" "
" ""hepatic porphyria"" ", Specialty ," ""endocrinology"" "
" ""thyroid hormone resistance syndrome"" ", Specialty ," ""endocrinology"" "
" ""pseudoporphyria"" ", Specialty ," ""endocrinology"" "
" ""lipid metabolism disorder"" ", Specialty ," ""endocrinology"" "
" ""freemartinism"" ", Specialty ," ""endocrinology"" "
" ""iron metabolism disease"" ", Specialty ," ""endocrinology"" "
" ""Farber lipogranulomatosis"" ", Specialty ," ""endocrinology"" "
" ""dyshormonogenic goiter"" ", Specialty ," ""endocrinology"" "
" ""calcinosis"" ", Specialty ," ""endocrinology"" "
" ""acatalasia"" ", Specialty ," ""endocrinology"" "
" ""VIPoma"" ", Specialty ," ""endocrinology"" "
" ""congenital adrenal hyperplasia"" ", Specialty ," ""endocrinology"" "
" ""hypoglycemia"" ", Specialty ," ""endocrinology"" "
" ""suppurative thyroiditis"" ", Specialty ," ""endocrinology"" "
" ""multiple acyl-CoA dehydrogenase deficiency"" ", Specialty ," ""endocrinology"" "
" ""Wiedemann-Rautenstrauch syndrome"" ", Specialty ," ""endocrinology"" "
" ""hyperlipoproteinemia type V"" ", Specialty ," ""endocrinology"" "
" ""lingual goiter"" ", Specialty ," ""endocrinology"" "
" ""autoimmune polyendocrine syndrome type 1"" ", Specialty ," ""endocrinology"" "
" ""malignant Sertoli-Leydig cell tumor"" ", Specialty ," ""endocrinology"" "
" ""GM2 gangliosidosis"" ", Specialty ," ""endocrinology"" "
" ""pancreatic cholera"" ", Specialty ," ""endocrinology"" "
" ""hawkinsinuria"" ", Specialty ," ""endocrinology"" "
" ""thyroid carcinoma"" ", Specialty ," ""endocrinology"" "
" ""multiple symmetric lipomatosis"" ", Specialty ," ""endocrinology"" "
" ""hypokalemia"" ", Specialty ," ""endocrinology"" "
" ""Hermansky-Pudlak syndrome"" ", Specialty ," ""endocrinology"" "
" ""osteonecrosis"" ", Specialty ," ""orthopedics"" "
" ""spondylosis"" ", Specialty ," ""orthopedics"" "
" ""Adams-Oliver syndrome"" ", Specialty ," ""orthopedics"" "
" ""Freiberg disease"" ", Specialty ," ""orthopedics"" "
" ""spondylolysis"" ", Specialty ," ""orthopedics"" "
" ""anterior cruciate ligament injury"" ", Specialty ," ""orthopedics"" "
" ""osteochondritis tulaseca"" ", Specialty ," ""orthopedics"" "
" ""scoliosis"" ", Specialty ," ""orthopedics"" "
" ""focal hand dystonia"" ", Specialty ," ""orthopedics"" "
" ""poliomyelitis"" ", Specialty ," ""orthopedics"" "
" ""osteochondrosis"" ", Specialty ," ""orthopedics"" "
" ""carpal tunnel syndrome"" ", Specialty ," ""orthopedics"" "
" ""Volkmann's contracture"" ", Specialty ," ""orthopedics"" "
" ""Legg-Calve-Perthes disease"" ", Specialty ," ""orthopedics"" "
" ""spinal stenosis"" ", Specialty ," ""orthopedics"" "
" ""Osgood-Schlatter's disease"" ", Specialty ," ""orthopedics"" "
" ""spondylolisthesis"" ", Specialty ," ""orthopedics"" "
" ""shoulder impingement syndrome"" ", Specialty ," ""orthopedics"" "
" ""Kartagener syndrome"" ", Specialty ," ""otolaryngology"" "
" ""sinusitis"" ", Specialty ," ""otolaryngology"" "
" ""sleep apnea"" ", Specialty ," ""otolaryngology"" "
" ""supraglottitis"" ", Specialty ," ""otolaryngology"" "
" ""cholesteatoma"" ", Specialty ," ""otolaryngology"" "
" ""pharynx neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""pharyngitis"" ", Specialty ," ""otolaryngology"" "
" ""ear disease"" ", Specialty ," ""otolaryngology"" "
" ""vestibular disease"" ", Specialty ," ""otolaryngology"" "
" ""obstructive sleep apnea"" ", Specialty ," ""otolaryngology"" "
" ""laryngeal neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""seasonal allergic rhinitis"" ", Specialty ," ""otolaryngology"" "
" ""tracheal stenosis"" ", Specialty ," ""otolaryngology"" "
" ""recurrent laryngeal nerve injury"" ", Specialty ," ""otolaryngology"" "
" ""sensorineural hearing loss"" ", Specialty ," ""otolaryngology"" "
" ""chronic otitis media with cholesteatoma"" ", Specialty ," ""otolaryngology"" "
" ""retrocochlear disease"" ", Specialty ," ""otolaryngology"" "
" ""labyrinthitis"" ", Specialty ," ""otolaryngology"" "
" ""acquired nose deformity"" ", Specialty ," ""otolaryngology"" "
" ""tonsillitis"" ", Specialty ," ""otolaryngology"" "
" ""vestibulocochlear nerve injury"" ", Specialty ," ""otolaryngology"" "
" ""otitis externa"" ", Specialty ," ""otolaryngology"" "
" ""discharging ear"" ", Specialty ," ""otolaryngology"" "
" ""paranasal sinus neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""Gradenigo's syndrome"" ", Specialty ," ""otolaryngology"" "
" ""otorhinolaryngologic neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""Ludwig's angina"" ", Specialty ," ""otolaryngology"" "
" ""sialadenitis"" ", Specialty ," ""otolaryngology"" "
" ""endolymphatic hydrops"" ", Specialty ," ""otolaryngology"" "
" ""pharyngeal cancer"" ", Specialty ," ""otolaryngology"" "
" ""Meniere's disease"" ", Specialty ," ""otolaryngology"" "
" ""nasopharyngeal disease"" ", Specialty ," ""otolaryngology"" "
" ""benign paroxysmal positional nystagmus"" ", Specialty ," ""otolaryngology"" "
" ""ranula"" ", Specialty ," ""otolaryngology"" "
" ""laryngeal papillomatosis"" ", Specialty ," ""otolaryngology"" "
" ""otitis media"" ", Specialty ," ""otolaryngology"" "
" ""cochlear disease"" ", Specialty ," ""otolaryngology"" "
" ""maxillary sinus neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""cortical deafness"" ", Specialty ," ""otolaryngology"" "
" ""nose disease"" ", Specialty ," ""otolaryngology"" "
" ""nasal cancer"" ", Specialty ," ""otolaryngology"" "
" ""auricular cancer"" ", Specialty ," ""otolaryngology"" "
" ""inner ear disease"" ", Specialty ," ""otolaryngology"" "
" ""mastoiditis"" ", Specialty ," ""otolaryngology"" "
" ""patulous eustachian tube"" ", Specialty ," ""otolaryngology"" "
" ""conductive hearing loss"" ", Specialty ," ""otolaryngology"" "
" ""chronic atrophic rhinitis"" ", Specialty ," ""otolaryngology"" "
" ""paranasal sinus cancer"" ", Specialty ," ""otolaryngology"" "
" ""otosclerosis"" ", Specialty ," ""otolaryngology"" "
" ""central auditory disease"" ", Specialty ," ""otolaryngology"" "
" ""ear neoplasms"" ", Specialty ," ""otolaryngology"" "
" ""nasopharyngeal neoplasm"" ", Specialty ," ""otolaryngology"" "
" ""vasomotor rhinitis"" ", Specialty ," ""otolaryngology"" "
" ""cricopharyngeal spasm"" ", Specialty ," ""otolaryngology"" "
" ""paranasal sinus disease"" ", Specialty ," ""otolaryngology"" "
" ""empyema"" ", Specialty ," ""surgery"" "
" ""rabies"" ", Specialty ," ""surgery"" "
" ""toxic megacolon"" ", Specialty ," ""surgery"" "
" ""Alagille syndrome"" ", Specialty ," ""surgery"" "
" ""membranoproliferative glomerulonephritis"" ", Specialty ," ""urology"" "
" ""acute female pelvic peritonitis"" ", Specialty ," ""urology"" "
" ""prostate calculus"" ", Specialty ," ""urology"" "
" ""tubo-ovarian abscess"" ", Specialty ," ""urology"" "
" ""urethral neoplasm"" ", Specialty ," ""urology"" "
" ""Pierson syndrome"" ", Specialty ," ""urology"" "
" ""endometriosis of rectovaginal septum and vagina"" ", Specialty ," ""urology"" "
" ""sarcomatoid renal cell carcinoma"" ", Specialty ," ""urology"" "
" ""diurnal enuresis"" ", Specialty ," ""urology"" "
" ""Cutaneous endometriosis"" ", Specialty ," ""urology"" "
" ""penile neoplasm"" ", Specialty ," ""urology"" "
" ""pyelonephritis"" ", Specialty ," ""urology"" "
" ""midline cystocele"" ", Specialty ," ""urology"" "
" ""Teratospermia"" ", Specialty ," ""urology"" "
" ""vulvitis"" ", Specialty ," ""urology"" "
" ""salpingo-oophoritis"" ", Specialty ," ""urology"" "
" ""cystitis cystica"" ", Specialty ," ""urology"" "
" ""autosomal recessive pseudohypoaldosteronism type 1"" ", Specialty ," ""urology"" "
" ""leukoplakia of vagina"" ", Specialty ," ""urology"" "
" ""kidney cancer"" ", Specialty ," ""urology"" "
" ""fallopian tube endometriosis"" ", Specialty ," ""urology"" "
" ""prostatitis"" ", Specialty ," ""urology"" "
" ""Papillary renal cell carcinomas"" ", Specialty ," ""urology"" "
" ""bacteriuria"" ", Specialty ," ""urology"" "
" ""bladder neoplasm"" ", Specialty ," ""urology"" "
" ""urethral gland abscess"" ", Specialty ," ""urology"" "
" ""vesiculitis"" ", Specialty ," ""urology"" "
" ""prostatic adenoma"" ", Specialty ," ""urology"" "
" ""urethral stricture"" ", Specialty ," ""urology"" "
" ""atrophic vulva"" ", Specialty ," ""urology"" "
" ""pyelitis"" ", Specialty ," ""urology"" "
" ""ureteral disease"" ", Specialty ," ""urology"" "
" ""WAGR syndrome"" ", Specialty ," ""urology"" "
" ""urethral false passage"" ", Specialty ," ""urology"" "
" ""bladder calculus"" ", Specialty ," ""urology"" "
" ""urethritis"" ", Specialty ," ""urology"" "
" ""tumor of testis and paratestis"" ", Specialty ," ""urology"" "
" ""ovarian disease"" ", Specialty ," ""urology"" "
" ""Frasier syndrome"" ", Specialty ," ""urology"" "
" ""nephroptosis"" ", Specialty ," ""urology"" "
" ""hernia of ovary and fallopian tube"" ", Specialty ," ""urology"" "
" ""infected hydrocele"" ", Specialty ," ""urology"" "
" ""Taylor's syndrome"" ", Specialty ," ""urology"" "
" ""breast fibroadenosis"" ", Specialty ," ""urology"" "
" ""chromophobe renal cell carcinoma"" ", Specialty ," ""urology"" "
" ""orthostatic proteinuria"" ", Specialty ," ""urology"" "
" ""uterine inflammatory disease"" ", Specialty ," ""urology"" "
" ""retroverted uterus"" ", Specialty ," ""urology"" "
" ""urethral disease"" ", Specialty ," ""urology"" "
" ""testicular disease"" ", Specialty ," ""urology"" "
" ""male genital organ stricture"" ", Specialty ," ""urology"" "
" ""autosomal dominant pseudohypoaldosteronism type 1"" ", Specialty ," ""urology"" "
" ""male reproductive system disease"" ", Specialty ," ""urology"" "
" ""parametritis"" ", Specialty ," ""urology"" "
" ""urinary incontinence"" ", Specialty ," ""urology"" "
" ""infertility due to extratesticular cause"" ", Specialty ," ""urology"" "
" ""Polycystic ovaries-urethral sphincter dysfunction syndrome"" ", Specialty ," ""urology"" "
